"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Discovery Bibcode","Classification Bibcodes","Ext. catalog/s"
"27351","SN 2018cvt","14:51:53.640","+46:38:44.77","SN Ia","0.074","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18abckujg","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.57","g-ZTF","2018-06-19 05:26:52.000","ZTF_Bot1","","2018TNSTR.895....1F","2018TNSCR.900....1F",""
"27350","SN 2018cvs","13:41:07.968","+28:53:11.47","SN Ia","0.105","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abcicrq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.43","g-ZTF","2018-06-20 04:37:55.000","ZTF_Bot1","","2018TNSTR.895....1F","2018TNSCR.904....1F",""
"27349","SN 2018cvr","14:45:24.589","+78:17:05.07","SN Ia","0.1","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF18abbqjds","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.79","r-ZTF","2018-06-17 07:16:19.000","ZTF_Bot1","","2018TNSTR.895....1F","2018TNSCR.952....1F",""
"27348","SN 2018cvq","15:52:54.434","+50:37:10.10","SN Ia","0.06678","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abbpeqo","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8","r-ZTF","2018-06-18 06:15:50.000","ZTF_Bot1","","2018TNSTR.895....1F","2018TNSCR.900....1F",""
"27339","SN 2018cvh","15:07:58.600","+01:13:56.60","SN Ia","0.03512","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18abcpolh","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","18.78","r-ZTF","2018-06-22 06:04:19.000","ZTF_Bot1","","2018TNSTR.890....1F","2018TNSCR.900....1F",""
"27337","SN 2018cvf","12:06:40.600","+59:30:48.20","SN Ia","0.06383","","","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF, Pan-STARRS, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18abckujq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","19.51","r-ZTF","2018-06-22 05:58:33.000","ZTF_Bot1","","2018TNSTR.890....1F","2018TNSCR.916....1F",""
"27335","SN 2018cvd","13:14:40.260","+24:00:20.68","SN Ia","0.067","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aayidfz","ATLAS-HKO - ATLAS-02, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.33","g-ZTF","2018-06-10 05:12:28.000","ZTF_Bot1","","2018TNSTR.883....1F","2018TNSCR.886....1F",""
"27333","SN 2018cvb","18:34:14.607","+32:55:09.60","SN Ia-91T-like","0.12","","","Pan-STARRS","Pan-STARRS","ZTF","Pan-STARRS","PS18aca","PS1 - GPC1","P60 - SEDM","1","1","","19.68","i-Sloan","2018-06-04 13:14:52.000","PS1_Bot1","","2018TNSTR.882....1C","2019TNSCR.892....1F",""
"27328","SN 2018cuw","18:46:14.360","+35:58:07.32","SN Ia","0.024","","","ATLAS, ZTF, GaiaAlerts","ATLAS, ZTF, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ATLAS18rqk","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","17.963","orange-ATLAS","2018-06-24 12:21:36.000","ATLAS_Bot1","","2018TNSTR.879....1T","2018TNSCR.904....1F",""
"27313","SN 2018cuh","14:34:18.270","-37:28:44.69","SN Ia","0.012","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","None","ATLAS; GaiaAlerts","ATLAS18rng","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","SALT - RSS","1","1","","17.59","orange-ATLAS","2018-06-22 07:58:04.000","ATLAS_Bot1","","2018TNSTR.875....1T","2020TNSCR3716....1C",""
"27306","SN 2018cua","15:32:03.559","+23:31:01.33","SN Ia","0.0907","","","ZTF","ZTF","ZTF","ZTF","ZTF18aazhwnh","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.03","r-ZTF","2018-06-19 06:34:33.000","ZTF_Bot1","","2018TNSTR.878....1F","2018TNSCR.886....1F",""
"27304","SN 2018cty","13:01:45.698","+61:27:55.73","SN Ia","0.056","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abcdzyc","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.93","g-ZTF","2018-06-19 05:18:14.000","ZTF_Bot1","","2018TNSTR.878....1F","2018TNSCR.886....1F",""
"27298","SN 2018ctt","21:52:18.980","+44:14:38.58","SN Ia","0.054","","","ZTF","ZTF","ZTF","ZTF","ZTF18abakjgq","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.88","r-ZTF","2018-06-13 10:53:45.000","ZTF_Bot1","","2018TNSTR.872....1F","2018TNSCR.886....1F",""
"27297","SN 2018cts","13:59:14.003","+28:32:26.76","SN Ia","0.06368","","","ZTF","ZTF","ZTF","ZTF","ZTF18aayiahw","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.54","r-ZTF","2018-06-07 04:40:48.000","ZTF_Bot1","","2018TNSTR.872....1F","2018TNSCR.873....1F",""
"27295","SN 2018ctq","12:13:47.912","+40:42:56.35","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF18aayivxm","P48 - ZTF-Cam","P60 - SEDM","1","1","","20.6","g-ZTF","2018-06-07 05:18:14.000","ZTF_Bot1","","2018TNSTR.872....1F","2018TNSCR.886....1F",""
"27293","SN 2018cto","17:24:32.036","+70:22:20.82","SN Ia","0.051","","","ZTF, Pan-STARRS, ATLAS","ZTF, Pan-STARRS, ATLAS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18abbvsiv","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.71","r-ZTF","2018-06-18 06:25:55.000","ZTF_Bot1","","2018TNSTR.872....1F","2018TNSCR.886....1F",""
"27291","SN 2018ctm","18:26:14.173","+45:00:36.75","SN Ia","0.0646","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18abaxlpi","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.09","g-ZTF","2018-06-15 08:57:07.000","ZTF_Bot1","","2018TNSTR.872....1F","2018TNSCR.886....1F",""
"27287","SN 2018cti","22:17:30.710","+11:43:16.46","SN Ia","0.035","SDSS J221730.91+114316.3","","ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN","ASAS-SN; ATLAS; GaiaAlerts","ASASSN-18ns","ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","MDM-2.4 - OSMOS","1","1","","17.6","g-Sloan","2018-06-21 02:24:00.000","Stanek","","2018TNSTR.862....1S","2018TNSCR.891....1B",""
"27281","SN 2018ctc","14:18:18.000","+28:58:23.92","SN Ia","0.04216","UGC 9155","0.0422","SNHunt, ZTF, ATLAS, GaiaAlerts","SNHunt, ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; CRTS; GaiaAlerts; SNHunt; ZTF","","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric, Other - Other, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.2","V-crts-CRTS","2018-06-21 05:52:35.000","Drake","","2018TNSTR.864....1V","2018TNSCR.892....1F",""
"27280","SN 2018ctb","22:01:08.120","+20:03:03.67","SN Ia","0.029","KUG 2158+198B ","","ASAS-SN, ATLAS, GaiaAlerts","ASAS-SN, ATLAS, GaiaAlerts","None","ASAS-SN; ATLAS; GaiaAlerts","ASASSN-18nr","ASASSN-1 - Brutus, ASASSN-5 - Payne-Gaposchkin, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","SOAR - Goodman","1","1","","16.5","V-Johnson","2018-06-19 13:12:00.000","Stanek","","2018TNSTR.857....1S","2018TNSCR.926....1C",""
"27247","SN 2018crv","20:48:22.080","+25:44:19.86","SN Ia","0.05","","","ATLAS, GaiaAlerts","ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts","ATLAS18rab","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric","P60 - SEDM","1","1","","18.419","cyan-ATLAS","2018-06-18 14:19:40.000","ATLAS_Bot1","","2018TNSTR.848....1T","2018TNSCR.921....1S",""
"27244","SN 2018crs","17:20:24.397","+55:12:52.72","SN Ia","0.072","","","ZTF","ZTF","ZTF","ZTF","ZTF18aazjztm","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.69","g-ZTF","2018-06-12 06:44:38.000","ZTF_Bot1","","2018TNSTR.851....1F","2018TNSCR.873....1F",""
"27243","SN 2018crr","16:59:37.240","+59:04:23.81","SN Ia","0.073","","","ZTF, GaiaAlerts, Pan-STARRS","ZTF, GaiaAlerts, Pan-STARRS","ZTF","GaiaAlerts; Pan-STARRS; ZTF","ZTF18aazabmh","Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","20.32","r-ZTF","2018-06-09 07:22:04.000","ZTF_Bot1","","2018TNSTR.851....1F","2018TNSCR.866....1F",""
"27240","SN 2018cro","21:00:49.264","+09:31:28.18","SN Ia","0.076","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18abadjhx","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","APO-3.5m - DIS","1","1","","19.75","g-ZTF","2018-06-12 10:03:21.000","ZTF_Bot1","","2018TNSTR.851....1F","2018TNSCR.873....1F",""
"27239","SN 2018crn","18:55:21.842","+56:35:18.31","SN Ia","0.05","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18aazsabq","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.09","r-ZTF","2018-06-12 08:47:02.000","ZTF_Bot1","","2018TNSTR.851....1F","2018TNSCR.873....1F",""
"27237","SN 2018crl","16:19:38.963","+49:11:06.65","SN Ia-pec","0.097","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF18aaykjei","P48 - ZTF-Cam, PS1 - GPC1","P200 - DBSP","1","1","","19.77","r-ZTF","2018-06-09 06:47:31.000","ZTF_Bot1","","2018TNSTR.851....1F","2018TNSCR1404....1F",""
"27236","SN 2018crk","17:45:53.401","+31:42:38.02","SN Ia-91T-like","0.076","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaytovs","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.74","g-ZTF","2018-06-10 08:42:43.000","ZTF_Bot1","","2018TNSTR.845....1F","2018TNSCR.952....1F",""
"27235","SN 2018crj","17:58:02.680","+69:04:21.94","SN Ia","0.088","","","ZTF, Pan-STARRS","ZTF, Pan-STARRS","ZTF","Pan-STARRS; ZTF","ZTF18aazcoob","P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.52","g-ZTF","2018-06-09 08:54:14.000","ZTF_Bot1","","2018TNSTR.845....1F","2018TNSCR.886....1F",""
"27234","SN 2018cri","16:11:21.480","+36:59:39.44","SN Ia","0.064","","","ZTF, GaiaAlerts","ZTF, GaiaAlerts","ZTF","GaiaAlerts; ZTF","ZTF18aazblzy","Gaia - Gaia-photometric, P48 - ZTF-Cam","P200 - DBSP","1","1","","19.65","r-ZTF","2018-06-12 05:09:36.000","ZTF_Bot1","","2018TNSTR.845....1F","2018TNSCR.855....1F",""
"27222","SN 2018cqw","18:17:32.208","+19:26:40.49","SN Ia","","CGCG 113-034","0.009843","ASAS-SN","ASAS-SN","None","ASAS-SN","ASASSN-18na","ASASSN-4 - Leavitt","SOAR - Goodman","1","1","","16.8","g-Sloan","2018-06-18 04:48:00.000","Stanek","","2018TNSTR.842....1S","2018TNSCR.853....1S",""
"27221","SN 2018cqv","23:18:28.707","-25:59:25.38","SN Ia","0.103","","","ATLAS","ATLAS","None","ATLAS","ATLAS18qxw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","SOAR - Goodman","1","1","","19.071","cyan-ATLAS","2018-06-16 14:00:57.000","ATLAS_Bot1","","2018TNSTR.843....1T","2018TNSCR.926....1C",""
"27209","SN 2018cqj","09:40:21.463","-06:59:19.76","SN Ia","0.021","","","ATLAS","ATLAS","ASAS-SN","ATLAS","ATLAS18qtd","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","LCO-duPont - WFCCD","1","1","","18.144","orange-ATLAS","2018-06-13 06:25:55.000","ATLAS_Bot1","","2018TNSTR.838....1T","2018TNSCR.988....1K",""
"27200","SN 2018cqa","14:47:45.780","+32:45:06.80","SN Ia","0.06","","","GaiaAlerts","GaiaAlerts","ZTF","GaiaAlerts","Gaia18bnv","Gaia - Gaia-photometric","P60 - SEDM","1","1","","17.98","G-Gaia","2018-06-16 10:42:14.000","Gaia_Bot1","","2018TNSTR.839....1D","2018TNSCR.921....1S",""
"27172","SN 2018coy","20:20:28.884","-33:23:37.00","SN Ia","0.039","","","ATLAS","ATLAS","None","ATLAS","ATLAS18qss","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01","SOAR - Goodman","1","1","","18.832","orange-ATLAS","2018-06-14 12:31:40.000","ATLAS_Bot1","","2018TNSTR.838....1T","2018TNSCR.926....1C",""
"27169","SN 2018cov","23:49:48.245","-14:07:09.95","SN Ia","0.051","2MASX J23494835-1407107","0.051456","ASAS-SN","ASAS-SN","None","ASAS-SN","ASASSN-18my","ASASSN-3 - Paczynski, ASASSN-5 - Payne-Gaposchkin","SOAR - Goodman","1","1","","17.4","g-Sloan","2018-06-17 08:52:48.000","Stanek","","2018TNSTR.836....1S","2018TNSCR.926....1C",""
"27157","SN 2018coj","12:01:54.857","+36:53:42.71","SN Ia","0.0792","","","ZTF","ZTF","ZTF","ZTF","ZTF18aayivoq","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.68","g-ZTF","2018-06-07 05:18:14.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27156","SN 2018coi","16:18:57.980","+56:43:00.84","SN Ia","0.0594","","","ZTF, ATLAS, Pan-STARRS","ZTF, ATLAS, Pan-STARRS","ZTF","ATLAS; Pan-STARRS; ZTF","ZTF18aazixbw","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam, PS1 - GPC1","Gemini-N - GMOS","1","1","","19.53","g-ZTF","2018-06-12 06:21:36.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.835....1S",""
"27155","SN 2018coh","17:20:38.662","+52:02:30.97","SN Ia","0.0845","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaydmkh","P48 - ZTF-Cam","P200 - DBSP","1","1","","19.55","r-ZTF","2018-06-09 07:22:04.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27154","SN 2018cog","15:26:11.940","+06:21:25.85","SN Ia","0.075","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18aaxtcdm","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","18.99","r-ZTF","2018-06-03 07:01:55.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27153","SN 2018cof","14:59:54.394","+39:04:43.78","SN Ia","0.0916","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaxvpsw","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.35","g-ZTF","2018-06-07 06:21:36.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27152","SN 2018coe","16:51:37.350","+61:32:43.33","SN Ia","0.08","","","ZTF, ATLAS, GaiaAlerts","ZTF, ATLAS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18aaxwjmp","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.33","r-ZTF","2018-06-09 07:22:04.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.866....1F",""
"27151","SN 2018cod","13:20:27.960","+62:18:03.02","SN Ia","0.03","","","ZTF, ATLAS","ZTF, ATLAS","ZTF","ATLAS; ZTF","ZTF18aayjyub","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, P48 - ZTF-Cam","P60 - SEDM","1","1","","20.37","g-ZTF","2018-06-07 06:17:16.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27150","SN 2018coc","16:38:31.997","+05:07:35.30","SN Ia","0.09","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaylbjm","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.63","r-ZTF","2018-06-07 07:01:55.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.866....1F",""
"27149","SN 2018cob","12:13:32.970","+25:27:05.62","SN Ia","0.047","","","ZTF","ZTF","ZTF","ZTF","ZTF18aayxupv","P48 - ZTF-Cam","P60 - SEDM","1","1","","19.8","r-ZTF","2018-06-10 04:30:43.000","ZTF_Bot1","","2018TNSTR.832....1F","2019TNSCR.826....1F",""
"27147","SN 2018cnz","15:30:18.283","+57:39:30.60","SN Ia","0.1","","","ZTF","ZTF","ZTF","ZTF","ZTF18aaxqyki","P48 - ZTF-Cam","P200 - DBSP","1","1","","20.25","g-ZTF","2018-06-03 06:21:36.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.847....1F",""
"27146","SN 2018cny","15:04:16.600","+35:48:54.11","SN Ia","0.04727","","","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF, ATLAS, Pan-STARRS, GaiaAlerts","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18aayjvve","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","P60 - SEDM","1","1","","20.36","g-ZTF","2018-06-07 06:12:57.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27145","SN 2018cnx","14:24:45.410","+05:50:23.35","SN Ia","0.082","","","ZTF, GaiaAlerts, ATLAS","ZTF, GaiaAlerts, ATLAS","ZTF","ATLAS; GaiaAlerts; ZTF","ZTF18aaxxewy","ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam","P60 - SEDM","1","1","","19.44","r-ZTF","2018-06-04 07:35:02.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.834....1F",""
"27144","SN 2018cnw","16:59:05.030","+47:14:11.22","SN Ia-91T-like","0.028","","","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF, ATLAS, GaiaAlerts, Pan-STARRS","ZTF","ATLAS; GaiaAlerts; Pan-STARRS; ZTF","ZTF18abauprj","ATLAS-HKO - ATLAS-02, ATLAS-MLO - ATLAS-01, Gaia - Gaia-photometric, P48 - ZTF-Cam, PS1 - GPC1","APO-3.5m - DIS, P60 - SEDM","1","1","","19.53","g-ZTF","2018-06-15 06:12:57.000","ZTF_Bot1","","2018TNSTR.832....1F","2018TNSCR.833....1M, 2018TNSCR2110....1F",""
"27142","SN 2018cnu","02:10:02.210","+37:02:18.31","SN Ia","0.025394","","","GaiaAlerts, ATLAS","GaiaAlerts, ATLAS","ASAS-SN","ATLAS; GaiaAlerts","Gaia18bno","ATLAS-HKO - ATLAS-02, Gaia - Gaia-photometric","MDM-2.4 - OSMOS","1","1","","16.48","G-Gaia","2018-06-14 08:06:43.000","Gaia_Bot1","","2018TNSTR.825....1D","2018TNSCR.861....1B",""
